dat,aapl,lly
2017-01-04,29.0049991607666,74.7200012207031
2017-01-05,29.1525001525879,75.5899963378906
2017-01-06,29.4775009155273,75.6699981689453
2017-01-09,29.7474994659424,76.2699966430664
2017-01-10,29.7775001525879,76.2699966430664
2017-01-11,29.9375,75.2600021362305
2017-01-12,29.8125,77.1500015258789
2017-01-13,29.7600002288818,77.4000015258789
2017-01-17,30.0,76.8499984741211
2017-01-18,29.9974994659424,77.5299987792969
2017-01-19,29.9449996948242,76.8399963378906
2017-01-20,30.0,76.8099975585938
2017-01-23,30.0200004577637,76.3199996948242
2017-01-24,29.9925003051758,74.8499984741211
2017-01-25,30.4699993133545,74.8499984741211
2017-01-26,30.4850006103516,74.5800018310547
2017-01-27,30.4874992370605,75.379997253418
2017-01-30,30.4074993133545,74.6999969482422
2017-01-31,30.3374996185303,77.0299987792969
2017-02-01,32.1875,77.5999984741211
2017-02-02,32.1324996948242,77.3899993896484
2017-02-03,32.2700004577637,77.2300033569336
2017-02-06,32.5724983215332,77.8300018310547
2017-02-07,32.8824996948242,77.6999969482422
2017-02-08,33.0099983215332,78.1100006103516
2017-02-09,33.1049995422363,77.6999969482422
2017-02-10,33.0299987792969,77.7900009155273
2017-02-13,33.3224983215332,77.7699966430664
2017-02-14,33.7550010681152,78.8099975585938
2017-02-15,33.877498626709,80.25
2017-02-16,33.8375015258789,80.0400009155273
2017-02-17,33.9300003051758,80.3899993896484
2017-02-21,34.1749992370605,80.3600006103516
2017-02-22,34.2775001525879,81.0699996948242
2017-02-23,34.1324996948242,82.5500030517578
2017-02-24,34.1650009155273,82.870002746582
2017-02-27,34.2324981689453,83.0599975585938
2017-02-28,34.247501373291,82.8099975585938
2017-03-01,34.9474983215332,83.8499984741211
2017-03-02,34.7400016784668,82.9100036621094
2017-03-03,34.9449996948242,83.7799987792969
2017-03-06,34.8349990844727,83.8300018310547
2017-03-07,34.8800010681152,82.7399978637695
2017-03-08,34.75,83.4100036621094
2017-03-09,34.6699981689453,84.5500030517578
2017-03-10,34.7849998474121,84.3600006103516
2017-03-13,34.7999992370605,84.1399993896484
2017-03-14,34.747501373291,84.4599990844727
2017-03-15,35.1150016784668,85.879997253418
2017-03-16,35.1725006103516,84.9899978637695
2017-03-17,34.997501373291,83.9599990844727
2017-03-20,35.3650016784668,84.0599975585938
2017-03-21,34.9599990844727,83.7300033569336
2017-03-22,35.3549995422363,84.3600006103516
2017-03-23,35.2299995422363,84.4199981689453
2017-03-24,35.1599998474121,84.1800003051758
2017-03-27,35.2200012207031,84.2399978637695
2017-03-28,35.9500007629395,84.75
2017-03-29,36.0299987792969,84.4400024414062
2017-03-30,35.9824981689453,84.7600021362305
2017-03-31,35.9150009155273,84.1100006103516
2017-04-03,35.9249992370605,84.4499969482422
2017-04-04,36.1925010681152,86.0899963378906
2017-04-05,36.0050010681152,85.629997253418
2017-04-06,35.9150009155273,85.3600006103516
2017-04-07,35.8349990844727,85.3199996948242
2017-04-10,35.7924995422363,85.4700012207031
2017-04-11,35.4075012207031,85.9300003051758
2017-04-12,35.4500007629395,86.25
2017-04-13,35.2625007629395,85.879997253418
2017-04-17,35.4575004577637,82.379997253418
2017-04-18,35.2999992370605,81.1999969482422
2017-04-19,35.1699981689453,80.8899993896484
2017-04-20,35.6100006103516,81.9400024414062
2017-04-21,35.5675010681152,81.8899993896484
2017-04-24,35.9099998474121,83.4199981689453
2017-04-25,36.1324996948242,81.1999969482422
2017-04-26,35.9199981689453,80.9599990844727
2017-04-27,35.9474983215332,81.3300018310547
2017-04-28,35.9124984741211,82.0599975585938
2017-05-01,36.6450004577637,81.8199996948242
2017-05-02,36.877498626709,81.6999969482422
2017-05-03,36.7649993896484,81.25
2017-05-04,36.6324996948242,83.0400009155273
2017-05-05,37.2400016784668,82.5100021362305
2017-05-08,38.252498626709,80.6699981689453
2017-05-09,38.497501373291,80.7900009155273
2017-05-10,38.314998626709,81.0500030517578
2017-05-11,38.4874992370605,80.2200012207031
2017-05-12,39.0250015258789,80.1900024414062
2017-05-15,38.9249992370605,80.3000030517578
2017-05-16,38.8675003051758,78.9899978637695
2017-05-17,37.5625,78.1399993896484
2017-05-18,38.1349983215332,78.3000030517578
2017-05-19,38.2649993896484,77.8000030517578
2017-05-22,38.497501373291,76.9800033569336
2017-05-23,38.4500007629395,77.9899978637695
2017-05-24,38.3349990844727,77.9599990844727
2017-05-25,38.4674987792969,78.3399963378906
2017-05-26,38.4025001525879,78.0500030517578
2017-05-30,38.4174995422363,78.3499984741211
2017-05-31,38.189998626709,79.5699996948242
2017-06-01,38.2949981689453,79.9899978637695
2017-06-02,38.8624992370605,80.129997253418
2017-06-05,38.4824981689453,79.3499984741211
2017-06-06,38.6124992370605,79.0899963378906
2017-06-07,38.8424987792969,79.3899993896484
2017-06-08,38.747501373291,80.0999984741211
2017-06-09,37.2449989318848,81.0400009155273
2017-06-12,36.3549995422363,80.9000015258789
2017-06-13,36.6474990844727,81.25
2017-06-14,36.2900009155273,81.5999984741211
2017-06-15,36.0724983215332,82.0500030517578
2017-06-16,35.5675010681152,81.879997253418
2017-06-19,36.5849990844727,82.3399963378906
2017-06-20,36.252498626709,82.75
2017-06-21,36.4674987792969,82.6399993896484
2017-06-22,36.4075012207031,84.3099975585938
2017-06-23,36.5699996948242,83.8899993896484
2017-06-26,36.4550018310547,84.2799987792969
2017-06-27,35.9324989318848,83.0400009155273
2017-06-28,36.4575004577637,83.0999984741211
2017-06-29,35.9199981689453,82.6999969482422
2017-06-30,36.0050010681152,82.3000030517578
2017-07-03,35.875,82.6999969482422
2017-07-05,36.0224990844727,82.6999969482422
2017-07-06,35.6824989318848,81.5999984741211
2017-07-07,36.0449981689453,82.2900009155273
2017-07-10,36.2649993896484,82.2799987792969
2017-07-11,36.3824996948242,82.3499984741211
2017-07-12,36.435001373291,83.5
2017-07-13,36.9425010681152,84.0199966430664
2017-07-14,37.2599983215332,84.3499984741211
2017-07-17,37.3899993896484,83.6399993896484
2017-07-18,37.5200004577637,83.6999969482422
2017-07-19,37.7550010681152,84.2300033569336
2017-07-20,37.5849990844727,84.75
2017-07-21,37.5675010681152,84.6600036621094
2017-07-24,38.0224990844727,84.7399978637695
2017-07-25,38.185001373291,82.1900024414062
2017-07-26,38.3650016784668,81.8399963378906
2017-07-27,37.6399993896484,83.0199966430664
2017-07-28,37.375,83.0999984741211
2017-07-31,37.1824989318848,82.6600036621094
2017-08-01,37.5125007629395,82.370002746582
2017-08-02,39.2849998474121,81.8199996948242
2017-08-03,38.8925018310547,81.9300003051758
2017-08-04,39.0974998474121,82.3099975585938
2017-08-07,39.7024993896484,82.0699996948242
2017-08-08,40.0200004577637,81.9700012207031
2017-08-09,40.2649993896484,82.5699996948242
2017-08-10,38.8300018310547,82.0500030517578
2017-08-11,39.3699989318848,81.1500015258789
2017-08-14,39.9625015258789,81.4899978637695
2017-08-15,40.4000015258789,81.7099990844727
2017-08-16,40.2374992370605,80.6900024414062
2017-08-17,39.4650001525879,77.8000030517578
2017-08-18,39.375,77.0699996948242
2017-08-21,39.3025016784668,77.379997253418
2017-08-22,39.9449996948242,78.2600021362305
2017-08-23,39.9949989318848,78.1500015258789
2017-08-24,39.8175010681152,78.8600006103516
2017-08-25,39.9650001525879,78.7900009155273
