"dat","z","opn","mx","mn","clo","vol"
"20151028","",29.2325000762939,29.8250007629395,29.0149993896484,29.8174991607666,342205600
"20151029","",29.6749992370605,30.1725006103516,29.5674991607666,30.1324996948242,204909200
"20151030","",30.2474994659424,30.3050003051758,29.8624992370605,29.875,197461200
"20151102","",30.2000007629395,30.3400001525879,29.9025001525879,30.2950000762939,128813200
"20151103","",30.1975002288818,30.8724994659424,30.1749992370605,30.6424999237061,182076000
"20151104","",30.7824993133545,30.9549999237061,30.4050006866455,30.5,179544400
"20151105","",30.4624996185303,30.6725006103516,30.0450000762939,30.2299995422363,158210800
"20151106","",30.2775001525879,30.4524993896484,30.1550006866455,30.2649993896484,132169200
"20151109","",30.2399997711182,30.4524993896484,30.0125007629395,30.1424999237061,135485600
"20151110","",29.2250003814697,29.5174999237061,29.0149993896484,29.1924991607666,236511600
"20151111","",29.0925006866455,29.3549995422363,28.8024997711182,29.0275001525879,180872000
"20151112","",29.0650005340576,29.2049999237061,28.9125003814697,28.9300003051758,130102400
"20151113","",28.7999992370605,28.8924999237061,28.0674991607666,28.0849990844727,183249600
"20151116","",27.8449993133545,28.5599994659424,27.75,28.5450000762939,152426800
"20151117","",28.7299995422363,28.7625007629395,28.3299999237061,28.4225006103516,110467600
"20151118","",28.9400005340576,29.3724994659424,28.875,29.3225002288818,186698800
"20151119","",29.4099998474121,29.9375,29.1900005340576,29.6949996948242,173183200
"20151120","",29.7999992370605,29.9799995422363,29.7124996185303,29.8250007629395,137148400
"20151123","",29.8174991607666,29.9325008392334,29.3349990844727,29.4375,129930000
"20151124","",29.3325004577637,29.8374996185303,29.2800006866455,29.7199993133545,171212800
"20151125","",29.8024997711182,29.8075008392334,29.4799995422363,29.5074996948242,85553200
"20151127","",29.5725002288818,29.6025009155273,29.3999996185303,29.4524993896484,52185600
"20151130","",29.4974994659424,29.8525009155273,29.4375,29.5750007629395,156721200
"20151201","",29.6875,29.7024993896484,29.2150001525879,29.3349990844727,139409600
"20151202","",29.3349990844727,29.5275001525879,29.0200004577637,29.0699996948242,133546400
"20151203","",29.1375007629395,29.1975002288818,28.5550003051758,28.7999992370605,166278000
"20151204","",28.8225002288818,29.8125,28.7775001525879,29.7574996948242,231108000
"20151207","",29.7450008392334,29.9650001525879,29.4524993896484,29.5699996948242,128336800
"20151208","",29.3799991607666,29.6499996185303,29.2150001525879,29.5575008392334,137238000
"20151209","",29.4099998474121,29.4225006103516,28.7700004577637,28.9050006866455,185445600
"20151210","",29.0100002288818,29.2350006103516,28.8775005340576,29.0424995422363,116850800
"20151211","",28.7975006103516,28.8474998474121,28.2124996185303,28.2950000762939,187544800
"20151214","",28.0450000762939,28.1700000762939,27.4475002288818,28.1200008392334,257274800
"20151215","",27.9850006103516,28.2000007629395,27.5874996185303,27.6224994659424,213292400
"20151216","",27.7674999237061,27.9974994659424,27.2000007629395,27.8349990844727,224954000
"20151217","",28.0049991607666,28.0625,27.2450008392334,27.2450008392334,179091200
"20151218","",27.2275009155273,27.3799991607666,26.4524993896484,26.5074996948242,385813200
"20151221","",26.8199996948242,26.8425006866455,26.3924999237061,26.8325004577637,190362400
"20151222","",26.8500003814697,26.9300003051758,26.6124992370605,26.8075008392334,131157600
